snoc2=# select ifs.interface_id_n as interface_id, inte.name_v as interface_name, ifs.file_id_n, ifs.file_name_v, st.status_n as status_id, st.name_v as status_desc, ifs.validated_on_dt,ifs.uploaded_on_dt,ifs.processed_on_dt,ifs.last_updated_time_dt, ifs.total_count_n,ifs.success_count_n,ifs.error_count_n from interface.tr_interface_file_summary ifs, interface.sd_status st, interface.ms_interface inte where ifs.interface_id_n = inte.interface_id_n and ifs.status_n = st.status_n and ifs.interface_id_n in (1169,1186,1187,1188,1189)  order by ifs.interface_id_n;

--------------+------------------------------------------+-----------+-------------------------------------------------+-----------+----------------+---------------------------+-------------------------------+-------------------------------+-------------------------------+---------------+-----------------+---------------
 interface_id |              interface_name              | file_id_n |                   file_name_v                   | status_id |  status_desc   |      validated_on_dt      |        uploaded_on_dt         |        processed_on_dt        |     last_updated_time_dt      | total_count_n | success_count_n | error_count_n
         1169 | INTHDP005 - RGU-GA with Injection        |     10099 | rgu_injection_20210101090001_116.csv            |      1323 | File Processed | 2021-02-17 12:05:43+05:30 | 2021-02-17 12:11:11.447+05:30 | 2021-02-17 12:11:45.255+05:30 | 2021-02-17 12:11:45.255+05:30 |           100 |             100 |             0
         1169 | INTHDP005 - RGU-GA with Injection        |     10094 | rgu_injection_20210101090001_111.csv            |      1324 | File Completed | 2021-02-17 12:05:27+05:30 | 2021-02-17 12:11:11.162+05:30 | 2021-02-17 12:11:37.693+05:30 | 2021-02-17 12:11:40.473+05:30 |           100 |             100 |             0
         1169 | INTHDP005 - RGU-GA with Injection        |     10093 | rgu_injection_20210101090001_110.csv            |      1324 | File Completed | 2021-02-17 12:05:24+05:30 | 2021-02-17 12:11:11.093+05:30 | 2021-02-17 12:11:36.202+05:30 | 2021-02-17 12:11:40.459+05:30 |           100 |             100 |             0
         1169 | INTHDP005 - RGU-GA with Injection        |     10095 | rgu_injection_20210101090001_112.csv            |      1324 | File Completed | 2021-02-17 12:05:31+05:30 | 2021-02-17 12:11:11.233+05:30 | 2021-02-17 12:11:39.241+05:30 | 2021-02-17 12:11:40.487+05:30 |           100 |             100 |             0
         1169 | INTHDP005 - RGU-GA with Injection        |     10107 | rgu_injection_20210101090001_125.csv            |      1323 | File Processed | 2021-02-17 12:06:09+05:30 | 2021-02-17 12:11:11.867+05:30 | 2021-02-17 12:11:56.709+05:30 | 2021-02-17 12:11:56.709+05:30 |           100 |             100 |             0
         1169 | INTHDP005 - RGU-GA with Injection        |     10097 | rgu_injection_20210101090001_114.csv            |      1323 | File Processed | 2021-02-17 12:05:37+05:30 | 2021-02-17 12:11:11.338+05:30 | 2021-02-17 12:11:42.348+05:30 | 2021-02-17 12:11:42.348+05:30 |           100 |             100 |             0
         1169 | INTHDP005 - RGU-GA with Injection        |     10100 | rgu_injection_20210101090001_117.csv            |      1323 | File Processed | 2021-02-17 12:05:47+05:30 | 2021-02-17 12:11:11.502+05:30 | 2021-02-17 12:11:46.686+05:30 | 2021-02-17 12:11:46.686+05:30 |           100 |             100 |             0
         1169 | INTHDP005 - RGU-GA with Injection        |     10106 | rgu_injection_20210101090001_124.csv            |      1323 | File Processed | 2021-02-17 12:06:06+05:30 | 2021-02-17 12:11:11.82+05:30  | 2021-02-17 12:11:55.25+05:30  | 2021-02-17 12:11:55.25+05:30  |           100 |             100 |             0
         1169 | INTHDP005 - RGU-GA with Injection        |     10105 | rgu_injection_20210101090001_123.csv            |      1323 | File Processed | 2021-02-17 12:06:03+05:30 | 2021-02-17 12:11:11.771+05:30 | 2021-02-17 12:11:53.877+05:30 | 2021-02-17 12:11:53.877+05:30 |           100 |             100 |             0
         1169 | INTHDP005 - RGU-GA with Injection        |     10103 | rgu_injection_20210101090001_120.csv            |      1323 | File Processed | 2021-02-17 12:05:56+05:30 | 2021-02-17 12:11:11.669+05:30 | 2021-02-17 12:11:51.006+05:30 | 2021-02-17 12:11:51.006+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10117 | serious_customer_outlet_20210101090001_110.csv  |      1324 | File Completed | 2021-02-17 12:06:42+05:30 | 2021-02-17 12:11:41.032+05:30 | 2021-02-17 12:12:04.277+05:30 | 2021-02-17 12:12:10.748+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10122 | serious_customer_outlet_20210101090001_115.csv  |      1323 | File Processed | 2021-02-17 12:06:58+05:30 | 2021-02-17 12:11:41.359+05:30 | 2021-02-17 12:12:11.172+05:30 | 2021-02-17 12:12:11.172+05:30 |           100 |             100 |             0
